,0,1
209,7.699647142857143,45.110890000000005
210,7.70679,45.01089
211,7.70679,45.01803285714286
212,7.70679,45.025175714285716
213,7.70679,45.032318571428576
214,7.70679,45.039461428571435
215,7.70679,45.04660428571429
216,7.70679,45.05374714285715
217,7.70679,45.06089
218,7.70679,45.06803285714286
219,7.70679,45.07517571428572
220,7.70679,45.08231857142857
221,7.70679,45.08946142857143
222,7.70679,45.09660428571429
223,7.70679,45.103747142857145
224,7.70679,45.110890000000005
